,dateIDh,Weekday,Holiday,Duration,Volume,dateIDh,Weekday,Holiday,Duration,Volume
0,2017041500,0,0,752.4518518518518,135,2017041500,0,0,752.4518518518518,135
1,2017041501,0,0,763.0289855072464,69,2017041501,0,0,763.0289855072464,69
2,2017041502,0,0,648.8823529411766,34,2017041502,0,0,648.8823529411766,34
3,2017041503,0,0,591.0833333333334,36,2017041503,0,0,591.0833333333334,36
4,2017041504,0,0,702.5454545454545,11,2017041504,0,0,702.5454545454545,11
5,2017041505,0,0,417.61111111111114,18,2017041505,0,0,417.61111111111114,18
6,2017041506,0,0,938.5,32,2017041506,0,0,938.5,32
7,2017041507,0,0,647.6282051282051,78,2017041507,0,0,647.6282051282051,78
8,2017041508,0,0,847.4458598726114,157,2017041508,0,0,847.4458598726114,157
9,2017041509,0,0,844.8472222222223,288,2017041509,0,0,844.8472222222223,288
10,2017041510,0,0,1108.5309278350514,582,2017041510,0,0,1108.5309278350514,582
11,2017041511,0,0,1103.6389244558259,781,2017041511,0,0,1103.6389244558259,781
12,2017041512,0,0,1057.1671641791042,1005,2017041512,0,0,1057.1671641791042,1005
13,2017041513,0,0,1131.324915824916,1188,2017041513,0,0,1131.324915824916,1188
14,2017041514,0,0,1174.5691573926867,1258,2017041514,0,0,1174.5691573926867,1258
15,2017041515,0,0,1208.819365337673,1229,2017041515,0,0,1208.819365337673,1229
16,2017041516,0,0,1060.7019920318726,1255,2017041516,0,0,1060.7019920318726,1255
17,2017041517,0,0,917.7079754601227,815,2017041517,0,0,917.7079754601227,815
18,2017041518,0,0,777.0475161987041,463,2017041518,0,0,777.0475161987041,463
19,2017041519,0,0,760.8211382113823,246,2017041519,0,0,760.8211382113823,246
20,2017041520,0,0,789.1372549019608,153,2017041520,0,0,789.1372549019608,153
21,2017041521,0,0,799.4065040650406,123,2017041521,0,0,799.4065040650406,123
22,2017041522,0,0,974.6206896551724,174,2017041522,0,0,974.6206896551724,174
23,2017041523,0,0,836.4095744680852,188,2017041523,0,0,836.4095744680852,188
24,2017041600,0,0,622.9,110,2017041600,0,0,622.9,110
25,2017041601,0,0,735.5277777777777,36,2017041601,0,0,735.5277777777777,36
26,2017041602,0,0,652.195652173913,46,2017041602,0,0,652.195652173913,46
27,2017041603,0,0,692.6756756756756,37,2017041603,0,0,692.6756756756756,37
28,2017041604,0,0,929.25,32,2017041604,0,0,929.25,32
29,2017041605,0,0,612.6842105263157,19,2017041605,0,0,612.6842105263157,19
30,2017041606,0,0,868.9629629629628,27,2017041606,0,0,868.9629629629628,27
31,2017041607,0,0,627.688524590164,61,2017041607,0,0,627.688524590164,61
32,2017041608,0,0,806.2352941176471,102,2017041608,0,0,806.2352941176471,102
33,2017041609,0,0,729.1036269430052,193,2017041609,0,0,729.1036269430052,193
34,2017041610,0,0,935.2581699346404,306,2017041610,0,0,935.2581699346404,306
35,2017041611,0,0,984.6749311294766,363,2017041611,0,0,984.6749311294766,363
36,2017041612,0,0,848.0881057268723,454,2017041612,0,0,848.0881057268723,454
37,2017041613,0,0,779.8995098039215,408,2017041613,0,0,779.8995098039215,408
38,2017041614,0,0,700.8025751072961,233,2017041614,0,0,700.8025751072961,233
39,2017041615,0,0,824.5333333333333,285,2017041615,0,0,824.5333333333333,285
40,2017041616,0,0,621.8411214953271,107,2017041616,0,0,621.8411214953271,107
41,2017041617,0,0,574.4230769230769,130,2017041617,0,0,574.4230769230769,130
42,2017041618,0,0,396.9090909090909,55,2017041618,0,0,396.9090909090909,55
43,2017041619,0,0,576.9626168224299,107,2017041619,0,0,576.9626168224299,107
44,2017041620,0,0,598.6330275229357,109,2017041620,0,0,598.6330275229357,109
45,2017041621,0,0,616.3245614035087,114,2017041621,0,0,616.3245614035087,114
46,2017041622,0,0,609.572463768116,138,2017041622,0,0,609.572463768116,138
47,2017041623,0,0,716.8064516129033,93,2017041623,0,0,716.8064516129033,93
48,2017041700,1,1,683.0151515151515,66,2017041700,1,1,683.0151515151515,66
49,2017041701,1,1,579.1041666666666,48,2017041701,1,1,579.1041666666666,48
50,2017041702,1,1,487.5882352941177,17,2017041702,1,1,487.5882352941177,17
51,2017041703,1,1,596.625,8,2017041703,1,1,596.625,8
52,2017041704,1,1,428.5,10,2017041704,1,1,428.5,10
53,2017041705,1,1,557.8888888888888,18,2017041705,1,1,557.8888888888888,18
54,2017041706,1,1,787.40350877193,57,2017041706,1,1,787.40350877193,57
55,2017041707,1,1,765.5806451612905,186,2017041707,1,1,765.5806451612905,186
56,2017041708,1,1,733.8341232227489,422,2017041708,1,1,733.8341232227489,422
57,2017041709,1,1,739.8727272727272,330,2017041709,1,1,739.8727272727272,330
58,2017041710,1,1,760.8601823708208,329,2017041710,1,1,760.8601823708208,329
59,2017041711,1,1,884.8676171079428,491,2017041711,1,1,884.8676171079428,491
60,2017041712,1,1,802.5292841648591,461,2017041712,1,1,802.5292841648591,461
61,2017041713,1,1,792.1036363636363,550,2017041713,1,1,792.1036363636363,550
62,2017041714,1,1,936.0289256198347,484,2017041714,1,1,936.0289256198347,484
63,2017041715,1,1,764.128664495114,614,2017041715,1,1,764.128664495114,614
64,2017041716,1,1,768.3709198813057,674,2017041716,1,1,768.3709198813057,674
65,2017041717,1,1,736.0012239902081,817,2017041717,1,1,736.0012239902081,817
66,2017041718,1,1,673.1517857142858,560,2017041718,1,1,673.1517857142858,560
67,2017041719,1,1,589.6995192307693,416,2017041719,1,1,589.6995192307693,416
68,2017041720,1,1,629.7519685039372,254,2017041720,1,1,629.7519685039372,254
69,2017041721,1,1,655.1688888888889,225,2017041721,1,1,655.1688888888889,225
70,2017041722,1,1,617.8385093167702,161,2017041722,1,1,617.8385093167702,161
71,2017041723,1,1,583.1181818181817,110,2017041723,1,1,583.1181818181817,110
72,2017041800,1,0,586.4050632911392,79,2017041800,1,0,586.4050632911392,79
73,2017041801,1,0,736.7,20,2017041801,1,0,736.7,20
74,2017041802,1,0,649.2857142857142,14,2017041802,1,0,649.2857142857142,14
75,2017041803,1,0,638.8,15,2017041803,1,0,638.8,15
76,2017041804,1,0,774.5384615384614,13,2017041804,1,0,774.5384615384614,13
77,2017041805,1,0,644.7037037037038,27,2017041805,1,0,644.7037037037038,27
78,2017041806,1,0,806.1806451612903,155,2017041806,1,0,806.1806451612903,155
79,2017041807,1,0,846.8032520325203,615,2017041807,1,0,846.8032520325203,615
80,2017041808,1,0,784.9891846921797,1202,2017041808,1,0,784.9891846921797,1202
81,2017041809,1,0,716.3203732503888,643,2017041809,1,0,716.3203732503888,643
82,2017041810,1,0,814.0024937655859,401,2017041810,1,0,814.0024937655859,401
83,2017041811,1,0,758.234273318872,461,2017041811,1,0,758.234273318872,461
84,2017041812,1,0,710.2549019607843,612,2017041812,1,0,710.2549019607843,612
85,2017041813,1,0,791.9187396351575,603,2017041813,1,0,791.9187396351575,603
86,2017041814,1,0,832.105719237435,577,2017041814,1,0,832.105719237435,577
87,2017041815,1,0,844.5818965517243,696,2017041815,1,0,844.5818965517243,696
88,2017041816,1,0,851.964252116651,1063,2017041816,1,0,851.964252116651,1063
89,2017041817,1,0,790.3175631885938,1543,2017041817,1,0,790.3175631885938,1543
90,2017041818,1,0,733.1274261603377,1185,2017041818,1,0,733.1274261603377,1185
91,2017041819,1,0,710.0055865921788,716,2017041819,1,0,710.0055865921788,716
92,2017041820,1,0,651.5171624713959,437,2017041820,1,0,651.5171624713959,437
93,2017041821,1,0,626.1157270029672,337,2017041821,1,0,626.1157270029672,337
94,2017041822,1,0,602.8142857142857,350,2017041822,1,0,602.8142857142857,350
95,2017041823,1,0,615.5496688741723,151,2017041823,1,0,615.5496688741723,151
96,2017041900,1,0,608.3416666666667,120,2017041900,1,0,608.3416666666667,120
97,2017041901,1,0,553.5483870967741,31,2017041901,1,0,553.5483870967741,31
98,2017041902,1,0,917.88,25,2017041902,1,0,917.88,25
99,2017041903,1,0,858.0,21,2017041903,1,0,858.0,21
100,2017041904,1,0,665.4545454545455,11,2017041904,1,0,665.4545454545455,11
101,2017041905,1,0,830.4047619047618,42,2017041905,1,0,830.4047619047618,42
102,2017041906,1,0,754.2052631578947,190,2017041906,1,0,754.2052631578947,190
103,2017041907,1,0,854.0320232896652,687,2017041907,1,0,854.0320232896652,687
104,2017041908,1,0,781.6905294556302,1341,2017041908,1,0,781.6905294556302,1341
105,2017041909,1,0,664.6089030206678,629,2017041909,1,0,664.6089030206678,629
106,2017041910,1,0,692.9422492401217,329,2017041910,1,0,692.9422492401217,329
107,2017041911,1,0,633.2587064676618,402,2017041911,1,0,633.2587064676618,402
108,2017041912,1,0,561.7558139534884,430,2017041912,1,0,561.7558139534884,430
109,2017041913,1,0,471.46153846153845,195,2017041913,1,0,471.46153846153845,195
110,2017041914,1,0,446.29487179487177,78,2017041914,1,0,446.29487179487177,78
111,2017041915,1,0,518.3076923076924,91,2017041915,1,0,518.3076923076924,91
112,2017041916,1,0,627.8571428571429,112,2017041916,1,0,627.8571428571429,112
113,2017041917,1,0,544.6217228464419,267,2017041917,1,0,544.6217228464419,267
114,2017041918,1,0,570.9302325581397,301,2017041918,1,0,570.9302325581397,301
115,2017041919,1,0,500.31428571428563,175,2017041919,1,0,500.31428571428563,175
116,2017041920,1,0,498.51851851851853,135,2017041920,1,0,498.51851851851853,135
117,2017041921,1,0,584.3076923076923,130,2017041921,1,0,584.3076923076923,130
118,2017041922,1,0,531.4516129032259,124,2017041922,1,0,531.4516129032259,124
119,2017041923,1,0,559.8148148148148,108,2017041923,1,0,559.8148148148148,108
120,2017042000,1,0,576.3283582089553,67,2017042000,1,0,576.3283582089553,67
121,2017042001,1,0,467.8717948717949,39,2017042001,1,0,467.8717948717949,39
122,2017042002,1,0,651.15625,32,2017042002,1,0,651.15625,32
123,2017042003,1,0,623.6470588235294,17,2017042003,1,0,623.6470588235294,17
124,2017042004,1,0,591.3636363636364,11,2017042004,1,0,591.3636363636364,11
125,2017042005,1,0,758.2222222222223,36,2017042005,1,0,758.2222222222223,36
126,2017042006,1,0,787.8674698795181,166,2017042006,1,0,787.8674698795181,166
127,2017042007,1,0,806.4886535552192,661,2017042007,1,0,806.4886535552192,661
128,2017042008,1,0,743.1541774332472,1161,2017042008,1,0,743.1541774332472,1161
129,2017042009,1,0,676.6655348047539,589,2017042009,1,0,676.6655348047539,589
130,2017042010,1,0,755.4055727554179,323,2017042010,1,0,755.4055727554179,323
131,2017042011,1,0,671.9544303797468,395,2017042011,1,0,671.9544303797468,395
132,2017042012,1,0,609.5190380761524,499,2017042012,1,0,609.5190380761524,499
133,2017042013,1,0,680.8577319587629,485,2017042013,1,0,680.8577319587629,485
134,2017042014,1,0,768.781052631579,475,2017042014,1,0,768.781052631579,475
135,2017042015,1,0,777.4959083469722,611,2017042015,1,0,777.4959083469722,611
136,2017042016,1,0,810.0570264765784,982,2017042016,1,0,810.0570264765784,982
137,2017042017,1,0,719.4641833810887,1396,2017042017,1,0,719.4641833810887,1396
138,2017042018,1,0,733.0224215246637,1115,2017042018,1,0,733.0224215246637,1115
139,2017042019,1,0,682.5457413249211,634,2017042019,1,0,682.5457413249211,634
140,2017042020,1,0,648.4474789915968,476,2017042020,1,0,648.4474789915968,476
141,2017042021,1,0,709.5960591133005,406,2017042021,1,0,709.5960591133005,406
142,2017042022,1,0,641.4620535714286,448,2017042022,1,0,641.4620535714286,448
143,2017042023,1,0,649.7661691542287,201,2017042023,1,0,649.7661691542287,201
144,2017042100,1,0,648.1292517006802,147,2017042100,1,0,648.1292517006802,147
145,2017042101,1,0,664.3134328358209,67,2017042101,1,0,664.3134328358209,67
146,2017042102,1,0,804.5,46,2017042102,1,0,804.5,46
147,2017042103,1,0,873.5333333333333,30,2017042103,1,0,873.5333333333333,30
148,2017042104,1,0,652.75,16,2017042104,1,0,652.75,16
149,2017042105,1,0,736.7941176470587,34,2017042105,1,0,736.7941176470587,34
150,2017042106,1,0,651.1184210526316,76,2017042106,1,0,651.1184210526316,76
151,2017042107,1,0,656.1696428571429,224,2017042107,1,0,656.1696428571429,224
152,2017042108,1,0,625.0089887640451,445,2017042108,1,0,625.0089887640451,445
153,2017042109,1,0,539.4406779661017,177,2017042109,1,0,539.4406779661017,177
154,2017042110,1,0,549.0054054054053,185,2017042110,1,0,549.0054054054053,185
155,2017042111,1,0,528.9314285714286,175,2017042111,1,0,528.9314285714286,175
156,2017042112,1,0,520.5212765957447,188,2017042112,1,0,520.5212765957447,188
157,2017042113,1,0,576.8906882591093,247,2017042113,1,0,576.8906882591093,247
158,2017042114,1,0,555.7904761904762,210,2017042114,1,0,555.7904761904762,210
159,2017042115,1,0,677.3200836820083,478,2017042115,1,0,677.3200836820083,478
160,2017042116,1,0,722.7037943696449,817,2017042116,1,0,722.7037943696449,817
161,2017042117,1,0,723.0667244367418,1154,2017042117,1,0,723.0667244367418,1154
162,2017042118,1,0,681.8269230769231,832,2017042118,1,0,681.8269230769231,832
163,2017042119,1,0,624.3847376788552,629,2017042119,1,0,624.3847376788552,629
164,2017042120,1,0,679.3834951456311,412,2017042120,1,0,679.3834951456311,412
165,2017042121,1,0,720.2395209580837,334,2017042121,1,0,720.2395209580837,334
166,2017042122,1,0,559.4625850340136,147,2017042122,1,0,559.4625850340136,147
167,2017042123,1,0,666.2287234042552,188,2017042123,1,0,666.2287234042552,188
168,2017042200,0,0,687.1453488372092,172,2017042200,0,0,687.1453488372092,172
169,2017042201,0,0,739.540404040404,198,2017042201,0,0,739.540404040404,198
170,2017042202,0,0,806.3189655172414,116,2017042202,0,0,806.3189655172414,116
171,2017042203,0,0,864.2643678160921,87,2017042203,0,0,864.2643678160921,87
172,2017042204,0,0,764.2941176470587,34,2017042204,0,0,764.2941176470587,34
173,2017042205,0,0,760.2258064516128,31,2017042205,0,0,760.2258064516128,31
174,2017042206,0,0,688.9512195121953,41,2017042206,0,0,688.9512195121953,41
175,2017042207,0,0,540.484375,128,2017042207,0,0,540.484375,128
176,2017042208,0,0,745.3836734693879,245,2017042208,0,0,745.3836734693879,245
177,2017042209,0,0,703.0376884422111,398,2017042209,0,0,703.0376884422111,398
178,2017042210,0,0,696.5399061032864,426,2017042210,0,0,696.5399061032864,426
179,2017042211,0,0,675.192,375,2017042211,0,0,675.192,375
180,2017042212,0,0,706.7777777777777,513,2017042212,0,0,706.7777777777777,513
181,2017042213,0,0,759.8434108527133,645,2017042213,0,0,759.8434108527133,645
182,2017042214,0,0,772.7557471264367,696,2017042214,0,0,772.7557471264367,696
183,2017042215,0,0,730.8957475994513,729,2017042215,0,0,730.8957475994513,729
184,2017042216,0,0,773.3736263736264,728,2017042216,0,0,773.3736263736264,728
185,2017042217,0,0,802.0326894502227,673,2017042217,0,0,802.0326894502227,673
186,2017042218,0,0,789.2578125,640,2017042218,0,0,789.2578125,640
187,2017042219,0,0,732.1783333333333,600,2017042219,0,0,732.1783333333333,600
188,2017042220,0,0,709.32,375,2017042220,0,0,709.32,375
189,2017042221,0,0,758.7460317460318,315,2017042221,0,0,758.7460317460318,315
190,2017042222,0,0,722.841726618705,278,2017042222,0,0,722.841726618705,278
191,2017042223,0,0,641.4277456647399,346,2017042223,0,0,641.4277456647399,346
192,2017042300,0,0,660.1846153846154,260,2017042300,0,0,660.1846153846154,260
193,2017042301,0,0,672.0816326530612,196,2017042301,0,0,672.0816326530612,196
194,2017042302,0,0,729.1971830985915,142,2017042302,0,0,729.1971830985915,142
195,2017042303,0,0,795.1074380165289,121,2017042303,0,0,795.1074380165289,121
196,2017042304,0,0,736.1818181818181,44,2017042304,0,0,736.1818181818181,44
197,2017042305,0,0,833.6764705882354,34,2017042305,0,0,833.6764705882354,34
198,2017042306,0,0,634.6136363636364,44,2017042306,0,0,634.6136363636364,44
199,2017042307,0,0,751.2164948453607,97,2017042307,0,0,751.2164948453607,97
200,2017042308,0,0,760.8534031413612,191,2017042308,0,0,760.8534031413612,191
201,2017042309,0,0,755.9754768392371,367,2017042309,0,0,755.9754768392371,367
202,2017042310,0,0,957.1041009463722,634,2017042310,0,0,957.1041009463722,634
203,2017042311,0,0,950.5848375451263,831,2017042311,0,0,950.5848375451263,831
204,2017042312,0,0,974.836917562724,1116,2017042312,0,0,974.836917562724,1116
205,2017042313,0,0,1027.4523099850971,1342,2017042313,0,0,1027.4523099850971,1342
206,2017042314,0,0,1154.810975609756,1312,2017042314,0,0,1154.810975609756,1312
207,2017042315,0,0,1126.900742741391,1481,2017042315,0,0,1126.900742741391,1481
208,2017042316,0,0,1084.0926315789477,1425,2017042316,0,0,1084.0926315789477,1425
209,2017042317,0,0,983.4255650818394,1283,2017042317,0,0,983.4255650818394,1283
210,2017042318,0,0,987.7821122740248,1051,2017042318,0,0,987.7821122740248,1051
211,2017042319,0,0,913.9565826330532,714,2017042319,0,0,913.9565826330532,714
212,2017042320,0,0,802.7366167023555,467,2017042320,0,0,802.7366167023555,467
213,2017042321,0,0,753.7977528089888,356,2017042321,0,0,753.7977528089888,356
214,2017042322,0,0,688.4890510948906,274,2017042322,0,0,688.4890510948906,274
215,2017042323,0,0,638.2368421052631,152,2017042323,0,0,638.2368421052631,152
216,2017042400,1,0,607.3513513513514,111,2017042400,1,0,607.3513513513514,111
217,2017042401,1,0,645.8372093023256,43,2017042401,1,0,645.8372093023256,43
218,2017042402,1,0,829.9047619047618,21,2017042402,1,0,829.9047619047618,21
219,2017042403,1,0,495.96296296296305,27,2017042403,1,0,495.96296296296305,27
220,2017042404,1,0,847.7407407407408,27,2017042404,1,0,847.7407407407408,27
221,2017042405,1,0,765.8571428571429,35,2017042405,1,0,765.8571428571429,35
222,2017042406,1,0,763.1034482758621,174,2017042406,1,0,763.1034482758621,174
223,2017042407,1,0,796.9880749574106,587,2017042407,1,0,796.9880749574106,587
224,2017042408,1,0,712.3445527015058,1129,2017042408,1,0,712.3445527015058,1129
225,2017042409,1,0,646.1702898550725,552,2017042409,1,0,646.1702898550725,552
226,2017042410,1,0,656.068870523416,363,2017042410,1,0,656.068870523416,363
227,2017042411,1,0,680.6124721603562,449,2017042411,1,0,680.6124721603562,449
228,2017042412,1,0,642.8903345724908,538,2017042412,1,0,642.8903345724908,538
229,2017042413,1,0,685.5409836065572,549,2017042413,1,0,685.5409836065572,549
230,2017042414,1,0,788.179104477612,536,2017042414,1,0,788.179104477612,536
231,2017042415,1,0,797.0895295902883,659,2017042415,1,0,797.0895295902883,659
232,2017042416,1,0,843.7578857630009,1173,2017042416,1,0,843.7578857630009,1173
233,2017042417,1,0,791.9166166766647,1667,2017042417,1,0,791.9166166766647,1667
234,2017042418,1,0,719.374269005848,1197,2017042418,1,0,719.374269005848,1197
235,2017042419,1,0,667.0453296703297,728,2017042419,1,0,667.0453296703297,728
236,2017042420,1,0,601.0701402805612,499,2017042420,1,0,601.0701402805612,499
237,2017042421,1,0,627.9045226130653,398,2017042421,1,0,627.9045226130653,398
238,2017042422,1,0,624.2116040955633,293,2017042422,1,0,624.2116040955633,293
239,2017042423,1,0,545.8055555555555,144,2017042423,1,0,545.8055555555555,144
240,2017042500,1,0,694.5714285714287,105,2017042500,1,0,694.5714285714287,105
241,2017042501,1,0,711.0597014925372,67,2017042501,1,0,711.0597014925372,67
242,2017042502,1,0,694.0909090909091,22,2017042502,1,0,694.0909090909091,22
243,2017042503,1,0,679.6818181818181,22,2017042503,1,0,679.6818181818181,22
244,2017042504,1,0,793.6,15,2017042504,1,0,793.6,15
245,2017042505,1,0,714.0625,48,2017042505,1,0,714.0625,48
246,2017042506,1,0,781.8673469387754,196,2017042506,1,0,781.8673469387754,196
247,2017042507,1,0,823.3421383647798,795,2017042507,1,0,823.3421383647798,795
248,2017042508,1,0,749.7146814404433,1444,2017042508,1,0,749.7146814404433,1444
249,2017042509,1,0,674.6613119143241,747,2017042509,1,0,674.6613119143241,747
250,2017042510,1,0,688.4658119658121,468,2017042510,1,0,688.4658119658121,468
251,2017042511,1,0,722.5386064030133,531,2017042511,1,0,722.5386064030133,531
252,2017042512,1,0,652.610492845787,629,2017042512,1,0,652.610492845787,629
253,2017042513,1,0,636.116169544741,637,2017042513,1,0,636.116169544741,637
254,2017042514,1,0,679.0360360360362,555,2017042514,1,0,679.0360360360362,555
255,2017042515,1,0,658.4303350970017,567,2017042515,1,0,658.4303350970017,567
256,2017042516,1,0,630.3388773388773,481,2017042516,1,0,630.3388773388773,481
257,2017042517,1,0,615.5980861244019,627,2017042517,1,0,615.5980861244019,627
258,2017042518,1,0,604.9325581395349,430,2017042518,1,0,604.9325581395349,430
259,2017042519,1,0,516.0826771653543,254,2017042519,1,0,516.0826771653543,254
260,2017042520,1,0,514.9269406392694,219,2017042520,1,0,514.9269406392694,219
261,2017042521,1,0,556.4428571428572,210,2017042521,1,0,556.4428571428572,210
262,2017042522,1,0,582.1822916666666,192,2017042522,1,0,582.1822916666666,192
263,2017042523,1,0,576.8623188405797,138,2017042523,1,0,576.8623188405797,138
264,2017042600,1,0,527.4606741573034,89,2017042600,1,0,527.4606741573034,89
265,2017042601,1,0,701.8823529411765,51,2017042601,1,0,701.8823529411765,51
266,2017042602,1,0,619.71875,32,2017042602,1,0,619.71875,32
267,2017042603,1,0,722.2333333333332,30,2017042603,1,0,722.2333333333332,30
268,2017042604,1,0,500.5,14,2017042604,1,0,500.5,14
269,2017042605,1,0,663.7073170731708,41,2017042605,1,0,663.7073170731708,41
270,2017042606,1,0,667.0322580645161,124,2017042606,1,0,667.0322580645161,124
271,2017042607,1,0,674.1142857142858,385,2017042607,1,0,674.1142857142858,385
272,2017042608,1,0,691.5123762376237,808,2017042608,1,0,691.5123762376237,808
273,2017042609,1,0,591.0545023696683,422,2017042609,1,0,591.0545023696683,422
274,2017042610,1,0,619.2529411764706,170,2017042610,1,0,619.2529411764706,170
275,2017042611,1,0,619.04,300,2017042611,1,0,619.04,300
276,2017042612,1,0,603.9675174013921,431,2017042612,1,0,603.9675174013921,431
277,2017042613,1,0,649.210970464135,474,2017042613,1,0,649.210970464135,474
278,2017042614,1,0,738.5690607734807,543,2017042614,1,0,738.5690607734807,543
279,2017042615,1,0,759.1182795698925,651,2017042615,1,0,759.1182795698925,651
280,2017042616,1,0,780.0739795918367,1176,2017042616,1,0,780.0739795918367,1176
281,2017042617,1,0,800.1317073170732,1845,2017042617,1,0,800.1317073170732,1845
282,2017042618,1,0,774.6508279337653,1389,2017042618,1,0,774.6508279337653,1389
283,2017042619,1,0,731.0398445092321,1029,2017042619,1,0,731.0398445092321,1029
284,2017042620,1,0,662.644412191582,689,2017042620,1,0,662.644412191582,689
285,2017042621,1,0,713.7882797731569,529,2017042621,1,0,713.7882797731569,529
286,2017042622,1,0,705.0413943355119,459,2017042622,1,0,705.0413943355119,459
287,2017042623,1,0,731.6013986013986,286,2017042623,1,0,731.6013986013986,286
288,2017042700,1,0,578.4381443298969,194,2017042700,1,0,578.4381443298969,194
289,2017042701,1,0,896.9740259740261,77,2017042701,1,0,896.9740259740261,77
290,2017042702,1,0,1288.125,64,2017042702,1,0,1288.125,64
291,2017042703,1,0,754.7674418604653,43,2017042703,1,0,754.7674418604653,43
292,2017042704,1,0,685.75,36,2017042704,1,0,685.75,36
293,2017042705,1,0,636.4166666666666,48,2017042705,1,0,636.4166666666666,48
294,2017042706,1,0,813.4589371980676,207,2017042706,1,0,813.4589371980676,207
295,2017042707,1,0,805.0705596107056,822,2017042707,1,0,805.0705596107056,822
296,2017042708,1,0,767.0395077720207,1544,2017042708,1,0,767.0395077720207,1544
297,2017042709,1,0,693.2726190476192,840,2017042709,1,0,693.2726190476192,840
298,2017042710,1,0,788.9354838709677,496,2017042710,1,0,788.9354838709677,496
299,2017042711,1,0,800.6095100864552,694,2017042711,1,0,800.6095100864552,694
300,2017042712,1,0,809.4883720930233,860,2017042712,1,0,809.4883720930233,860
301,2017042713,1,0,877.0478260869564,920,2017042713,1,0,877.0478260869564,920
302,2017042714,1,0,923.5082327113063,911,2017042714,1,0,923.5082327113063,911
303,2017042715,1,0,974.8372294372293,1155,2017042715,1,0,974.8372294372293,1155
304,2017042716,1,0,932.0097588978186,1742,2017042716,1,0,932.0097588978186,1742
305,2017042717,1,0,907.4502774221083,2343,2017042717,1,0,907.4502774221083,2343
306,2017042718,1,0,848.0617678381258,1878,2017042718,1,0,848.0617678381258,1878
307,2017042719,1,0,798.3451661631419,1324,2017042719,1,0,798.3451661631419,1324
308,2017042720,1,0,730.107505070994,986,2017042720,1,0,730.107505070994,986
309,2017042721,1,0,788.806905370844,782,2017042721,1,0,788.806905370844,782
310,2017042722,1,0,696.7625899280575,556,2017042722,1,0,696.7625899280575,556
311,2017042723,1,0,680.7587006960557,431,2017042723,1,0,680.7587006960557,431
312,2017042800,1,0,739.595041322314,242,2017042800,1,0,739.595041322314,242
313,2017042801,1,0,762.9124087591241,137,2017042801,1,0,762.9124087591241,137
314,2017042802,1,0,919.4554455445544,101,2017042802,1,0,919.4554455445544,101
315,2017042803,1,0,862.2714285714287,70,2017042803,1,0,862.2714285714287,70
316,2017042804,1,0,623.0,34,2017042804,1,0,623.0,34
317,2017042805,1,0,692.3243243243244,37,2017042805,1,0,692.3243243243244,37
318,2017042806,1,0,763.7624309392265,181,2017042806,1,0,763.7624309392265,181
319,2017042807,1,0,831.6737120211362,757,2017042807,1,0,831.6737120211362,757
320,2017042808,1,0,788.5694805194804,1540,2017042808,1,0,788.5694805194804,1540
321,2017042809,1,0,668.9041095890411,876,2017042809,1,0,668.9041095890411,876
322,2017042810,1,0,773.7362270450751,599,2017042810,1,0,773.7362270450751,599
323,2017042811,1,0,811.3963068181819,704,2017042811,1,0,811.3963068181819,704
324,2017042812,1,0,784.091309130913,909,2017042812,1,0,784.091309130913,909
325,2017042813,1,0,740.0322916666668,960,2017042813,1,0,740.0322916666668,960
326,2017042814,1,0,878.123975409836,976,2017042814,1,0,878.123975409836,976
327,2017042815,1,0,911.5879265091864,1143,2017042815,1,0,911.5879265091864,1143
328,2017042816,1,0,868.0054644808744,1647,2017042816,1,0,868.0054644808744,1647
329,2017042817,1,0,860.2023540063377,2209,2017042817,1,0,860.2023540063377,2209
330,2017042818,1,0,870.3788895668089,1639,2017042818,1,0,870.3788895668089,1639
331,2017042819,1,0,839.8352459016394,1220,2017042819,1,0,839.8352459016394,1220
332,2017042820,1,0,753.3547297297298,888,2017042820,1,0,753.3547297297298,888
333,2017042821,1,0,803.538064516129,775,2017042821,1,0,803.538064516129,775
334,2017042822,1,0,843.3464566929133,635,2017042822,1,0,843.3464566929133,635
335,2017042823,1,0,822.7961904761905,525,2017042823,1,0,822.7961904761905,525
336,2017042900,0,0,813.073275862069,464,2017042900,0,0,813.073275862069,464
337,2017042901,0,0,764.2065491183879,397,2017042901,0,0,764.2065491183879,397
338,2017042902,0,0,876.7414448669201,263,2017042902,0,0,876.7414448669201,263
339,2017042903,0,0,959.3414634146343,205,2017042903,0,0,959.3414634146343,205
340,2017042904,0,0,788.4069767441861,86,2017042904,0,0,788.4069767441861,86
341,2017042905,0,0,821.9310344827586,58,2017042905,0,0,821.9310344827586,58
342,2017042906,0,0,711.6296296296298,54,2017042906,0,0,711.6296296296298,54
343,2017042907,0,0,715.8282208588957,163,2017042907,0,0,715.8282208588957,163
344,2017042908,0,0,720.5356125356126,351,2017042908,0,0,720.5356125356126,351
345,2017042909,0,0,704.5115044247788,565,2017042909,0,0,704.5115044247788,565
346,2017042910,0,0,825.3509749303621,718,2017042910,0,0,825.3509749303621,718
347,2017042911,0,0,919.84371909001,1011,2017042911,0,0,919.84371909001,1011
348,2017042912,0,0,955.342391304348,1288,2017042912,0,0,955.342391304348,1288
349,2017042913,0,0,1005.6504065040649,1476,2017042913,0,0,1005.6504065040649,1476
350,2017042914,0,0,1022.3104359313077,1514,2017042914,0,0,1022.3104359313077,1514
